projectId	bugNumer	date	login	assignmentType	eventId	commitSHA
507775	744	2011-04-28T15:53:14.000Z	deinspanjer	2	427917	2909060af8f72c70acf8ee5b8a358fabeea0d605	
507775	745	2011-04-28T15:53:14.000Z	deinspanjer	2	427918	682ad7e2fc69ff2377de11bdd930b39bce1bada2	
507775	746	2011-04-28T15:53:14.000Z	deinspanjer	2	427919	f901429aaa1030fe1b51d5fd8b1786bf1e6398eb	
507775	747	2011-04-28T15:53:14.000Z	deinspanjer	2	427921	4b92928c779833833814fc5698cf885bd4fd08d6	
507775	752	2011-04-28T15:53:14.000Z	deinspanjer	2	427922	4bdae621f92beb226cf5873a9efe721b38c7e0c7	
507775	755	2011-04-28T15:53:14.000Z	deinspanjer	2	427923	e709a0bde42137d3bdb70fd96fe95c2967cc61ef	
507775	758	2011-04-28T15:53:14.000Z	deinspanjer	2	427924	016e5bce047d4e81947e7c511c5d46f9019efc61	
507775	759	2011-04-28T15:53:14.000Z	deinspanjer	2	427925	353d2cb21fc1a46dba727299e8d069af2a4d1157	
507775	762	2011-04-28T15:53:14.000Z	deinspanjer	2	427926	ad0d681b6d5273c0f448fe3490ca01dd028d13a1	
507775	763	2011-04-28T15:53:14.000Z	deinspanjer	2	427927	f694b9dfd852af4916864a69cf5db79819e0cb45	
507775	764	2011-04-28T15:53:14.000Z	deinspanjer	2	427928	c2a0e0b767ad4275dabd7abf4625b6ad5f8a8757	
507775	765	2011-04-28T15:53:14.000Z	deinspanjer	2	427929	80a797fc4fad31524291ea0475f1a58bedacb83b	
507775	769	2011-04-28T15:53:14.000Z	deinspanjer	2	427935	1bcd3b67ee9f3462d6cac310b3be9a952f154b48	
507775	772	2011-04-28T15:53:14.000Z	deinspanjer	2	427933	700a2a9577ac8997684b76613d43f96eeb3f74ce	
507775	773	2011-04-28T15:53:14.000Z	deinspanjer	2	427930	73dec5d63f152336fbbb53209f21fa91b0b6bf41	
507775	775	2011-04-28T15:53:14.000Z	deinspanjer	2	427932	09006f17c3b517e40a8cd562dc5a43bde35d5839	
507775	776	2011-04-28T15:53:14.000Z	deinspanjer	2	427931	bdb0fd23e9402da55d6bb98ef75a53930c0226d6	
507775	778	2011-04-28T15:53:14.000Z	deinspanjer	2	427934	96dfdcf97cda93c21d085788aaf927a34a7ac896	
507775	781	2011-04-28T15:53:14.000Z	deinspanjer	2	427936	96d06d6dc8611d01bddeebef4a338ca4464c7b6d	
507775	787	2011-04-28T15:53:14.000Z	deinspanjer	2	427937	25124b084bcbb59bbb123e534386412fbfab1585	
507775	789	2011-04-28T15:53:14.000Z	deinspanjer	2	427939	09fbc919b83f3a3beca90cbc9fa488d951a9e677	
507775	790	2011-04-28T15:53:14.000Z	deinspanjer	2	427938	923fcf239c4b5a9a7501789d657c09bed50b7278	
507775	791	2011-04-28T15:53:14.000Z	deinspanjer	2	427940	bd3f490d605e61454e1f98bb825d07dfb0bd2690	
507775	793	2011-04-28T15:53:14.000Z	deinspanjer	2	427941	70fc8d9af0574c0ad3fa3da8916078034219f716	
507775	795	2011-04-28T15:53:15.000Z	deinspanjer	2	427942	fb7fbc8c831a003de15cfd569576a11be1912946	
507775	799	2011-04-28T15:53:15.000Z	deinspanjer	2	427943	8f8fb89c4e2efac57ea29ac132bd1df40026793b	
507775	800	2011-04-28T15:53:15.000Z	deinspanjer	2	427944	61034f5c866cf8786e7c7a96b3c18c64ddc4054c	
507775	878	2011-04-28T15:53:18.000Z	deinspanjer	2	427946	1e5dc098487f40acbfd4f1f921f349de9913ee49	
507775	879	2011-04-28T15:53:18.000Z	deinspanjer	2	427949	6ecbef463f29e491e8b199fd04b952b024827389	
507775	880	2011-04-28T15:53:18.000Z	deinspanjer	2	427947	f3e032315fff2ee900be3c24535c30a1b908ca50	
507775	883	2011-04-28T15:53:18.000Z	deinspanjer	2	427950	19448d777528f1158de04858ef2fcc5b2431bd5e	
507775	884	2011-04-28T15:53:18.000Z	deinspanjer	2	427948	6ace8ba0d8a9d3e473e8e262218dd8657abe8535	
507775	888	2011-04-28T15:53:18.000Z	deinspanjer	2	427951	0ab8d1f414305101e0a950aad28f7ef1cec87590	
507775	889	2011-04-28T15:53:18.000Z	deinspanjer	2	427952	2c0bb9199ad81ff6817703409d035e40fa1432aa	
507775	772	2011-05-03T20:21:18.000Z	imotov	2	496957	1d2f95857d5e29fef6d951ede438ee4af4fa74cb	
507775	889	2011-05-03T20:21:18.000Z	imotov	2	496956	887ac1fce6da06404bd5529f29398d0e90fd6cf0	
507775	574	2011-05-05T10:30:55.000Z	tallpsmith	2	522177	9361e3bd2b94d2d4f6265247ba7ac23d554f2bf5	
507775	575	2011-05-05T10:30:55.000Z	tallpsmith	2	522178	5ac42f2a4f098c66bfc1452960b4b5f3d90c7eac	
507775	576	2011-05-05T10:30:55.000Z	tallpsmith	2	522179	6dcc04b59c7011c3661fd412aef82e6c94e069b1	
507775	577	2011-05-05T10:30:55.000Z	tallpsmith	2	522180	f2eae5b6057d562f47768eebade3adcc93326f6a	
507775	579	2011-05-05T10:30:55.000Z	tallpsmith	2	522181	ed996c3e850b047d52e36e7e865e3f39ccfd7ab6	
507775	580	2011-05-05T10:30:55.000Z	tallpsmith	2	522182	fea93b7fea385810eec918f57d338099d82ee2b0	
507775	581	2011-05-05T10:30:55.000Z	tallpsmith	2	522183	a450deee5f4d7b0126b4f25cbf5de16e0d53f1d6	
507775	583	2011-05-05T10:30:55.000Z	tallpsmith	2	522184	82298d890c3549c9d62ed8cec39eeb068bc7b7b0	
507775	585	2011-05-05T10:30:55.000Z	tallpsmith	2	522185	e6b4834768ae949992629d8f531efc240718e14b	
507775	587	2011-05-05T10:30:55.000Z	tallpsmith	2	522186	aec720218d0b685c60a2c31c2c766dda7da23c2b	
507775	588	2011-05-05T10:30:55.000Z	tallpsmith	2	522188	5e029865a80318fdee195d56941f22a3ec890056	
507775	591	2011-05-05T10:30:55.000Z	tallpsmith	2	522187	07d361816e3d3130d107959da14c1570f7fefccd	
507775	592	2011-05-05T10:30:55.000Z	tallpsmith	2	522189	9335b3a9e6e85e16f9de3f2397072d7e4845251b	
507775	594	2011-05-05T10:30:55.000Z	tallpsmith	2	522190	45c1ab06b3d50f63667b1df63beb04bd7e0c9da2	
507775	595	2011-05-05T10:30:55.000Z	tallpsmith	2	522195	26c5f6c48241fddfc8e50f46b27d7aaf62aa3708	
507775	599	2011-05-05T10:30:55.000Z	tallpsmith	2	522191	6258915205d21ba0174ec94833d77b5f705a2397	
507775	600	2011-05-05T10:30:55.000Z	tallpsmith	2	522192	31231531e117e257d7a2dcdccf89b5f179cde8a6	
507775	602	2011-05-05T10:30:55.000Z	tallpsmith	2	522193	754b0d7a0f27b10456a8d6a8df9898c6abe4914c	
507775	603	2011-05-05T10:30:55.000Z	tallpsmith	2	522194	66d63055df170453c21add6e82d2605c1f47daff	
507775	607	2011-05-05T10:30:55.000Z	tallpsmith	2	522196	b9be6d9ea724de2c9a66a7d5870a3abca7ba6f8b	
507775	610	2011-05-05T10:30:55.000Z	tallpsmith	2	522197	7364159d6915fbbeae02335f02dc333839dffbd9	
507775	613	2011-05-05T10:30:55.000Z	tallpsmith	2	522198	8de7beadc8267cd9a8e068ec13421499441d8bed	
507775	614	2011-05-05T10:30:55.000Z	tallpsmith	2	522199	d650705a03b9ee8b1140ea8b17cb618c974d3119	
507775	615	2011-05-05T10:30:55.000Z	tallpsmith	2	522200	d4246da7b3fa9222d2176a2715836d323090f9b3	
507775	617	2011-05-05T10:30:55.000Z	tallpsmith	2	522203	f5a9f2d94817f83156f46c67020f880c462824ed	
507775	620	2011-05-05T10:30:55.000Z	tallpsmith	2	522201	ba9a12e201f6acf383c2f65fd83616710d545176	
507775	621	2011-05-05T10:30:55.000Z	tallpsmith	2	522202	a0a714e6a5e806638372ed2e963c09028c8ab0df	
507775	623	2011-05-05T10:30:55.000Z	tallpsmith	2	522204	85b6a982d4464e40907db6dfab5a6ec15d91d1ba	
507775	624	2011-05-05T10:30:55.000Z	tallpsmith	2	522205	180d225016d70c0598aecb892330dd3744462aa7	
507775	625	2011-05-05T10:30:55.000Z	tallpsmith	2	522206	38d10d19bc75f59f23cffc37f0a6bfa8c4de5812	
507775	626	2011-05-05T10:30:55.000Z	tallpsmith	2	522207	a8be99b7e07d0b0a00477b1f6581fc83d24d0bba	
507775	627	2011-05-05T10:30:55.000Z	tallpsmith	2	522208	64e57846234fbd5997cbb2fe66c4d967e978a87d	
507775	632	2011-05-05T10:30:55.000Z	tallpsmith	2	522209	574c4552038e53ac292274efdfebb6320ebba764	
507775	635	2011-05-05T10:30:56.000Z	tallpsmith	2	522213	e0fa15a365bff26c4d5b8e950646e78b2f90b52c	
507775	636	2011-05-05T10:30:56.000Z	tallpsmith	2	522210	b1d13febbf05360f4d2db1efb0e77609650bfc83	
507775	637	2011-05-05T10:30:56.000Z	tallpsmith	2	522215	545d8f35df8935ceb21497c9dca904ee52c64543	
507775	638	2011-05-05T10:30:56.000Z	tallpsmith	2	522211	e953845058a652d9f8ca1c36bf72bf593e53b80c	
507775	641	2011-05-05T10:30:56.000Z	tallpsmith	2	522212	04f8b556863353edc38cdd3539dd5ad2d13ba39b	
507775	642	2011-05-05T10:30:56.000Z	tallpsmith	2	522214	034a66263a345c29d1efe1a7fb4c25e2e0f2fb4d	
507775	643	2011-05-05T10:30:56.000Z	tallpsmith	2	522217	ce4f09c2b1d27bb40d384bb620fe0a035a812b31	
507775	644	2011-05-05T10:30:56.000Z	tallpsmith	2	522216	9801ddeb0dec99674250c4f3386f351edc016d5c	
507775	647	2011-05-05T10:30:56.000Z	tallpsmith	2	522218	95b6184135f23a6e1bcd8aef363025b12679f25c	
507775	650	2011-05-05T10:30:56.000Z	tallpsmith	2	522219	5a4686aee519a1b24a0597dca05c2912b1412a61	
507775	653	2011-05-05T10:30:56.000Z	tallpsmith	2	522220	6c21c30f31851d7b8942990e227aae602c663e8e	
1420493	8	2011-05-12T09:35:30.000Z	chrisharper	2	633252	d296d88304d3c6e4ab359045b53f20e9017ee8d9	
1420493	26	2011-05-12T09:35:30.000Z	chrisharper	2	633255	1178f5887ffa23f71624669dbea0790d2d507ca2	
